administrative_code,name,admin_area,city_level,geonames_id,feature_code,population,longitude,latitude
172497,Aş Şafşāfah,塔尔图斯省,subdistrict_seat,172497,PPLA3,0,36.053180,34.734810
172339,Aţ Ţawāḩīn,塔尔图斯省,subdistrict_seat,172339,PPLA3,0,36.214440,35.127510
171295,Brummānat al Mashāyikh,塔尔图斯省,subdistrict_seat,171295,PPLA3,0,36.170830,35.018830
170517,Duwayr Raslān,塔尔图斯省,subdistrict_seat,170517,PPLA3,0,36.181790,34.949100
168852,Junaynat Raslān,塔尔图斯省,subdistrict_seat,168852,PPLA3,0,36.124000,34.927890
168102,Khirbat al Ma‘azzah,塔尔图斯省,subdistrict_seat,168102,PPLA3,0,36.000770,34.804540
167100,Mashtá al Ḩulw,塔尔图斯省,subdistrict_seat,167100,PPLA3,0,36.250990,34.874620
168538,Ra’s al Khashūfah,塔尔图斯省,subdistrict_seat,168538,PPLA3,0,36.051670,34.826530
172159,Sabbah,塔尔图斯省,subdistrict_seat,172159,PPLA3,0,36.237110,34.902920
163774,Tālīn,塔尔图斯省,subdistrict_seat,163774,PPLA3,0,36.032880,35.148490
169966,Ḩammām Wāşil,塔尔图斯省,subdistrict_seat,169966,PPLA3,0,36.086770,35.074370
169579,Ḩimmīn,塔尔图斯省,subdistrict_seat,169579,PPLA3,0,36.040100,34.900350
173312,Al Quţayfah,大马士革农村省,district_seat,173312,PPLA2,16118,36.600710,33.738480
173193,An Nabk,大马士革农村省,district_seat,173193,PPLA2,49372,36.728480,34.024030
172349,At Tall,大马士革农村省,district_seat,172349,PPLA2,55561,36.310700,33.610330
172059,Az Zabadānī,大马士革农村省,district_seat,172059,PPLA2,29549,36.100500,33.724880
170892,Dārayyā,大马士革农村省,district_seat,170892,PPLA2,71596,36.232560,33.458350
170592,Dūmā,大马士革农村省,district_seat,170592,PPLA2,111864,36.402700,33.571750
165929,Qaţanā,大马士革农村省,district_seat,165929,PPLA2,18511,36.078880,33.437570
162627,Yabrūd,大马士革农村省,district_seat,162627,PPLA2,40502,36.657290,33.969210
170817,Dayr al ‘Aşāfīr,大马士革农村省,populated_place_5000_plus,170817,PPL,6209,36.420440,33.465850
168579,Kanākir,大马士革农村省,populated_place_5000_plus,168579,PPL,13950,36.096250,33.266640
166833,Muadamiyat al-Sham,大马士革农村省,populated_place_5000_plus,166833,PPL,52738,36.201750,33.464660
166111,Qārah,大马士革农村省,populated_place_5000_plus,166111,PPL,20656,36.742840,34.155580
162560,Zākīyah,大马士革农村省,populated_place_5000_plus,162560,PPL,18553,36.158800,33.334060
174239,Ad Dīmās,大马士革农村省,subdistrict_seat,174239,PPLA3,0,36.092620,33.587390
173869,Al Ghizlānīyah,大马士革农村省,subdistrict_seat,173869,PPLA3,0,36.454910,33.396710
173598,Al Kiswah,大马士革农村省,subdistrict_seat,173598,PPLA3,23526,36.241900,33.358100
