geonameid,name,asciiname,country_code,admin1_code,admin2_code,admin3_code,admin4_code,feature_class,feature_code,population,latitude,longitude,timezone,geonames_modified_at,in_cities15000,in_cities5000,in_cities1000,in_cities500,assigned_phase
1927972,Yanchi,Yanchi,CN,11,4307,,,P,PPLA4,0,29.79922,110.92988,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1927982,Baishi,Baishi,CN,11,4308,,,P,PPLA4,0,29.70358,110.58521,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1927984,Zhenjiatai,Zhenjiatai,CN,11,,,,P,PPLA4,0,29.69288,110.47533,Asia/Shanghai,2012-01-19,false,false,false,true,cities500
1927987,Linxihe,Linxihe,CN,11,,,,P,PPLA4,0,29.63242,110.37134,Asia/Shanghai,2012-01-19,false,false,false,true,cities500
1927990,Bamaoxi,Bamaoxi,CN,11,4308,,,P,PPLA4,0,29.67384,110.02487,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1927992,Sifangxi,Sifangxi,CN,11,4308,,,P,PPLA4,0,29.65954,110.16876,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1927996,Zhangjiaqiao,Zhangjiaqiao,CN,11,4308,,,P,PPLA4,0,29.50685,110.14202,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928000,Xianchiyu,Xianchiyu,CN,11,4308,,,P,PPLA4,0,29.46392,110.4714,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928005,Qiaotou,Qiaotou,CN,11,4308,,,P,PPLA4,0,29.34699,110.28325,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928011,Shanmuqiao,Shanmuqiao,CN,11,4308,,,P,PPLA4,0,29.53811,110.93215,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928012,Gaofeng,Gaofeng,CN,11,4308,,,P,PPLA4,0,29.43683,110.91708,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928020,Xujiafang,Xujiafang,CN,11,4308,,,P,PPLA4,0,29.24369,110.65468,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928037,Qing’anping,Qing'anping,CN,11,4308,,,P,PPLA4,0,29.28083,110.15504,Asia/Shanghai,2024-07-12,false,false,false,true,cities500
1928040,Daming,Daming,CN,11,4331,,,P,PPLA4,0,29.10783,110.05115,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928043,Chexi,Chexi,CN,11,4331,,,P,PPLA4,0,29.11526,110.16718,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928049,Shuangxiqiao,Shuangxiqiao,CN,11,4308,,,P,PPLA4,0,29.02563,110.63937,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928053,Sigangtou,Sigangtou,CN,11,4308,,,P,PPLA4,0,29.17672,110.67499,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928056,Wangjiaping,Wangjiaping,CN,11,4308,,,P,PPLA4,0,29.04439,110.81516,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928065,Nanshanping,Nanshanping,CN,11,4308,,,P,PPLA4,0,29.31746,110.89411,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928075,Huolianpo,Huolianpo,CN,11,4307,,,P,PPLA4,0,29.88371,111.45323,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928081,Fuxingchang,Fuxingchang,CN,11,4307,,,P,PPLA4,0,29.83438,111.8456,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928082,Shuanglong,Shuanglong,CN,11,,,,P,PPLA4,0,29.81938,111.89868,Asia/Shanghai,2012-01-19,false,false,false,true,cities500
1928084,Leigongta,Leigongta,CN,11,4307,,,P,PPLA4,0,29.79269,111.76927,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928086,Cennan,Cennan,CN,11,4307,,,P,PPLA4,0,29.74993,111.76877,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928087,Zhongwu,Zhongwu,CN,11,4307,,,P,PPLA4,0,29.77472,111.6725,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928088,Jinluo,Jinluo,CN,11,4307,,,P,PPLA4,0,29.8097,111.59812,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928095,Sansheng,Sansheng,CN,11,4307,,,P,PPLA4,0,29.80709,111.24757,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928105,Jiuli,Jiuli,CN,11,4307,,,P,PPLA4,0,29.69468,111.5857,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928106,Daping,Daping,CN,11,4307,,,P,PPLA4,0,29.66111,111.64361,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928109,Yongfeng,Yongfeng,CN,11,4307,,,P,PPLA4,0,29.68413,111.93825,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928110,Xiaodukou,Xiaodukou,CN,11,4307,,,P,PPLA4,0,29.62833,111.91222,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928111,Jiuyuan,Jiuyuan,CN,11,4307,,,P,PPLA4,0,29.56613,111.92046,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928112,Lijiapu,Lijiapu,CN,11,4307,,,P,PPLA4,0,29.49701,111.9193,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928114,Baohedi,Baohedi,CN,11,4307,,,P,PPLA4,0,29.40496,111.9906,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928116,Lingquan,Lingquan,CN,11,4307,,,P,PPLA4,0,29.52806,111.82361,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928118,Li’nan,Li'nan,CN,11,4307,,,P,PPLA4,0,29.61749,111.75611,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928119,Zhanggongmiao,Zhanggongmiao,CN,11,4307,,,P,PPLA4,0,29.60195,111.6467,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928120,Yangban,Yangban,CN,11,4307,,,P,PPLA4,0,29.52996,111.69075,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928122,Fenghuo,Fenghuo,CN,11,4307,,,P,PPLA4,0,29.45876,111.74773,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928125,Sixingang,Sixingang,CN,11,4307,,,P,PPLA4,0,29.35964,111.63591,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928131,Leigongmiao,Leigongmiao,CN,11,4307,,,P,PPLA4,0,29.25647,111.61783,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928132,Changlinggang,Changlinggang,CN,11,4307,,,P,PPLA4,0,29.2332,111.69294,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928134,Taifu,Taifu,CN,11,4307,,,P,PPLA4,0,29.28912,111.58562,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928137,Wenjia,Wenjia,CN,11,4307,,,P,PPLA4,0,29.38055,111.54469,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928145,Xinguan,Xinguan,CN,11,4307,,,P,PPLA4,0,29.61969,111.30733,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928167,Mazongling,Mazongling,CN,11,4307,,,P,PPLA4,0,29.24065,111.45562,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928170,Haoping,Haoping,CN,11,4307,,,P,PPLA4,0,29.27505,111.27133,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928171,Erfangping,Erfangping,CN,11,4308,,,P,PPLA4,0,29.28833,111.19389,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928172,Lingxi,Lingxi,CN,11,4308,,,P,PPLA4,0,29.37082,111.1741,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928182,Wuxihe,Wuxihe,CN,11,4307,,,P,PPLA4,0,29.02283,111.4144,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928183,Fengshu,Fengshu,CN,11,4307,,,P,PPLA4,0,29.01583,111.48902,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928184,Mutangyuan,Mutangyuan,CN,11,4307,,,P,PPLA4,0,29.01573,111.54951,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928187,Huangjiapu,Huangjiapu,CN,11,4307,,,P,PPLA4,0,29.11326,111.28757,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928193,Guanxi,Guanxi,CN,11,4307,,,P,PPLA4,0,29.11215,111.61647,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928195,Caijiagang,Caijiagang,CN,11,4307,,,P,PPLA4,0,29.18883,111.61821,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928202,Baiheshan,Baiheshan,CN,11,4307,,,P,PPLA4,0,29.11278,111.80889,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928211,Fangshiping,Fangshiping,CN,11,4307,,,P,PPLA4,0,29.80104,111.43765,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928212,Fuzhiping,Fuzhiping,CN,11,4331,,,P,PPLA4,0,28.89556,109.92333,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928216,Liexi,Liexi,CN,11,4331,,,P,PPLA4,0,28.78611,109.83238,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928221,Xiqi,Xiqi,CN,11,4331,,,P,PPLA4,0,28.98214,109.66636,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928222,Heping,Heping,CN,11,4331,,,P,PPLA4,0,28.93464,109.72944,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928223,Duishan,Duishan,CN,11,4331,,,P,PPLA4,0,28.91102,109.65838,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928224,Pojiao,Pojiao,CN,11,4331,,,P,PPLA4,0,28.88986,109.53175,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928226,Miao’ertan,Miao'ertan,CN,11,4331,,,P,PPLA4,0,28.9499,109.4731,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928230,Yanchong,Yanchong,CN,11,4331,,,P,PPLA4,0,28.80711,109.3421,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928231,Changtan,Changtan,CN,11,4331,,,P,PPLA4,0,28.81611,109.30972,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928232,Bamian,Bamian,CN,11,4331,,,P,PPLA4,0,28.88833,109.25417,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928233,Mawang,Mawang,CN,11,4331,,,P,PPLA4,0,28.77263,109.40111,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928236,Yezhuping,Yezhuping,CN,11,4331,,,P,PPLA4,0,28.67514,109.29344,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928244,Tuanjie,Tuanjie,CN,11,4331,,,P,PPLA4,0,28.54875,109.37733,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928245,Longtan,Longtan,CN,11,4331,,,P,PPLA4,0,28.4891,109.39235,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928247,Mao’er,Mao'er,CN,11,4331,,,P,PPLA4,0,28.42259,109.35732,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928248,Paiwu,Paiwu,CN,11,4331,,,P,PPLA4,0,28.36543,109.4091,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928250,Pailiao,Pailiao,CN,11,4331,,,P,PPLA4,0,28.37629,109.60424,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928251,Jilue,Jilue,CN,11,4331,,,P,PPLA4,0,28.36272,109.71034,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928253,Dongmaku,Dongmaku,CN,11,4331,,,P,PPLA4,0,28.43198,109.56555,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928255,Morong,Morong,CN,11,4331,,,P,PPLA4,0,28.48878,109.84757,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928258,Woshao,Woshao,CN,11,4331,,,P,PPLA4,0,28.50431,109.48118,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928259,Dao’er,Dao'er,CN,11,4331,,,P,PPLA4,0,28.51523,109.44055,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928262,Qingshui,Qingshui,CN,11,4331,,,P,PPLA4,0,28.60012,109.48193,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928263,Boji,Boji,CN,11,4331,,,P,PPLA4,0,28.6144,109.4018,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928264,Datuo,Datuo,CN,11,4331,,,P,PPLA4,0,28.67642,109.46706,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928267,Longxi,Longxi,CN,11,4331,,,P,PPLA4,0,28.74008,109.66701,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928270,Meihua,Meihua,CN,11,4331,,,P,PPLA4,0,28.70044,109.65838,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928275,Shuangxi,Shuangxi,CN,11,4331,,,P,PPLA4,0,28.61488,109.88065,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928276,Tuzha,Tuzha,CN,11,4331,,,P,PPLA4,0,28.5821,109.693,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928277,Shuiyin,Shuiyin,CN,11,4331,,,P,PPLA4,0,28.57652,109.63586,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928279,Baiyan,Baiyan,CN,11,4331,,,P,PPLA4,0,28.42241,109.85101,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928280,Pingba,Pingba,CN,11,4331,,,P,PPLA4,0,28.40861,109.94056,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928289,Shuangtang,Shuangtang,CN,11,4331,,,P,PPLA4,0,28.19357,109.7056,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928290,Xiaozhang,Xiaozhang,CN,11,4331,,,P,PPLA4,0,28.12717,109.88512,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928293,Qiaoxikou,Qiaoxikou,CN,11,4331,,,P,PPLA4,0,28.04309,109.68278,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928298,Sangongqiao,Sangongqiao,CN,11,4331,,,P,PPLA4,0,28.18843,109.64799,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928299,Zhaiyang,Zhaiyang,CN,11,4331,,,P,PPLA4,0,28.30988,109.65269,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928300,Shetangpo,Shetangpo,CN,11,4331,,,P,PPLA4,0,28.22886,109.59865,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928301,Miliang,Miliang,CN,11,4331,,,P,PPLA4,0,28.24381,109.50772,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928303,Dalongdong,Dalongdong,CN,11,4331,,,P,PPLA4,0,28.27872,109.47693,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928305,Yaxi,Yaxi,CN,11,4331,,,P,PPLA4,0,28.20126,109.37512,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928306,Lianglin,Lianglin,CN,11,4331,,,P,PPLA4,0,28.15779,109.38385,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928308,Liangtouyang,Liangtouyang,CN,11,4331,,,P,PPLA4,0,28.12738,109.48598,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928310,Qiangongping,Qiangongping,CN,11,4331,,,P,PPLA4,0,28.03007,109.50186,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928311,Shanjiang,Shanjiang,CN,11,4331,,,P,PPLA4,0,28.0465,109.46303,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928313,Banpan,Banpan,CN,11,4331,,,P,PPLA4,0,28.005,109.40167,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928316,Canmang,Canmang,CN,11,4312,,,P,PPLA4,0,28.91925,110.89199,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928317,Nanmu,Nanmu,CN,11,4312,,,P,PPLA4,0,28.8809,110.90962,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928331,Luoping,Luoping,CN,11,4312,,,P,PPLA4,0,28.6825,110.53611,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928352,Siduping,Siduping,CN,11,4308,,,P,PPLA4,0,28.9305,110.4301,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928358,Shiziqiao,Shiziqiao,CN,11,4331,,,P,PPLA4,0,28.97958,110.06856,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928359,Huilongan,Huilongan,CN,11,4331,,,P,PPLA4,0,28.8893,110.18219,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928363,Baoping,Baoping,CN,11,4331,,,P,PPLA4,0,28.82278,110.02694,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928380,Shanzao,Shanzao,CN,11,4331,,,P,PPLA4,0,28.46917,110.09694,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928393,Baisha,Baisha,CN,11,4331,,,P,PPLA3,0,28.21971,110.21695,Asia/Shanghai,2021-09-20,false,false,true,true,cities1000
1928416,Kuixi,Kuixi,CN,11,4309,,,P,PPLA4,0,28.23353,110.81591,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928421,Shanxi,Shanxi,CN,11,4313,,,P,PPLA4,0,28.03167,110.95444,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928436,Yongping,Yongping,CN,11,4312,,,P,PPLA4,0,28.15278,110.38083,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928437,Chuanxi,Chuanxi,CN,11,4312,,,P,PPLA4,0,28.17167,110.26083,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928450,Guanyinsi,Guanyinsi,CN,11,4307,,,P,PPLA4,0,28.91617,111.08545,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928454,Qinglin,Qinglin,CN,11,4307,,,P,PPLA4,0,28.95426,111.4689,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928456,Shenshuigang,Shenshuigang,CN,11,4307,,,P,PPLA4,0,28.9159,111.39791,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928458,Xujiaqiao,Xujiaqiao,CN,11,4307,,,P,PPLA4,0,28.91365,111.58476,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928459,Dingjiagang,Dingjiagang,CN,11,4307,,,P,PPLA4,0,28.88056,111.55972,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928461,Changmaoling,Changmaoling,CN,11,4307,,,P,PPLA4,0,28.78611,111.60278,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928468,Siping,Siping,CN,11,4307,,,P,PPLA4,0,28.69028,111.29833,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928491,Guniushan,Guniushan,CN,11,4307,,,P,PPLA4,0,28.5457,111.26147,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928495,Luhuatan,Luhuatan,CN,11,4307,,,P,PPLA4,0,28.66833,111.42417,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928502,Luojiaping,Luojiaping,CN,11,4309,,,P,PPLA4,0,28.60234,111.78315,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928505,Qianjiaping,Qianjiaping,CN,11,4307,,,P,PPLA4,0,28.66111,111.70444,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928510,Xinxing,Xinxing,CN,11,4307,,,P,PPLA4,0,28.95722,111.82332,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928516,Weidihu,Weidihu,CN,11,4307,,,P,PPLA4,0,28.97635,111.96215,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928520,Wuqishan,Wuqishan,CN,11,4307,,,P,PPLA4,0,28.63861,111.93972,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928621,Maidiping,Maidiping,CN,11,4308,,,P,PPLA4,0,29.49155,110.35859,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928622,Wuyahe,Wuyahe,CN,11,4331,,,P,PPLA4,0,29.57652,109.71241,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928623,Zanguoping,Zanguoping,CN,11,4331,,,P,PPLA4,0,29.02623,109.34877,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928625,Yezhu,Yezhu,CN,11,4331,,,P,PPLA4,0,28.55278,110.05139,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928634,Bamao,Bamao,CN,11,4331,,,P,PPLA4,0,28.76639,109.48917,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928635,Baiyang,Baiyang,CN,11,4331,,,P,PPLA4,0,28.8072,109.73363,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928708,Dashuitian,Dashuitian,CN,11,4305,,,P,PPLA4,0,27.41306,110.81528,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928780,Huxingshan,Huxingshan,CN,11,4305,,,P,PPLA4,0,27.54889,110.69667,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928889,Nanyuemiao,Nanyuemiao,CN,11,4305,,,P,PPLA4,0,27.12733,110.85193,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1928932,Sangesi,Sangesi,CN,11,4305,,,P,PPLA4,0,27.06694,110.95444,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1929434,Bojia,Bojia,CN,11,4311,,,P,PPL,25000,26.46722,111.96806,Asia/Shanghai,2021-09-20,true,true,true,true,cities15000
1929499,Qidi,Qidi,CN,11,4302,,,P,PPLA4,0,26.95592,113.66137,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1929576,Lingfang,Lingfang,CN,11,4302,,,P,PPLA4,0,26.72573,113.61415,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1929746,Huanxi,Huanxi,CN,11,4302,,,P,PPLA4,0,26.56377,113.60096,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1929757,Huju,Huju,CN,11,4302,,,P,PPLA4,0,26.91639,113.39,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1929780,Jiangkou,Jiangkou,CN,11,4302,,,P,PPLA4,0,26.65723,113.79717,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1929865,Yatian,Yatian,CN,11,4305,,,P,PPLA4,0,27.59194,111.01444,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1929987,Beishan,Beishan,CN,11,4305,,,P,PPLA4,0,27.08225,111.08811,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1930001,Zhitang,Zhitang,CN,11,4302,,,P,PPLA4,0,26.9433,113.85997,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1930074,Santangpu,Santangpu,CN,11,4313,1794742,,P,PPL,58000,27.40556,111.98694,Asia/Shanghai,2019-11-07,true,true,true,true,cities15000
1930141,Shimen,Shimen,CN,11,4305,,,P,PPLA4,0,27.22694,111.03,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1930342,Xiaotian,Xiaotian,CN,11,4302,,,P,PPLA4,0,26.85587,113.83741,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1930396,Batuan,Batuan,CN,11,4302,,,P,PPLA4,0,27.03778,113.72167,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1930423,Yaoshui,Yaoshui,CN,11,4302,,,P,PPLA4,0,26.82554,113.68497,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1930467,Yushanpu,Yushanpu,CN,11,4305,,,P,PPLA4,0,27.15056,111.11306,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1936379,Sidu,Sidu,CN,30,4416,,,P,PPLA4,0,24.21544,115.25078,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1936383,Shatian,Shatian,CN,30,4414,,,P,PPLA4,0,24.14296,116.44715,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1936397,Denggang,Denggang,CN,30,4452,,,P,PPLA4,0,23.54457,116.51595,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1936400,Xichang,Xichang,CN,30,4452,,,P,PPLA4,0,23.61278,116.32632,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1936413,Wushi,Wushi,CN,30,4416,,,P,PPLA4,0,23.62639,115.19442,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1936416,Linjiang,Linjiang,CN,30,4416,,,P,PPLA4,0,23.65125,114.69397,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1936427,Songkeng,Songkeng,CN,30,4413,,,P,PPLA4,0,23.18251,114.91375,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1936431,Mabei,Mabei,CN,30,4413,,,P,PPLA4,0,23.49326,114.52286,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1936433,Zengguang,Zengguang,CN,30,4413,,,P,PPLA4,0,23.01802,114.87215,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1936438,Meilin,Meilin,CN,30,4452,,,P,PPLA4,0,23.23987,115.99646,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1936442,Chengtian,Chengtian,CN,30,4405,,,P,PPLA4,0,23.1863,116.47279,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1936444,Daba,Daba,CN,30,4452,,,P,PPLA4,0,23.36421,116.18699,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1940688,Xiayang,Xiayang,CN,30,,,,P,PPLA4,0,20.51299,110.50317,Asia/Shanghai,2021-07-27,false,false,false,true,cities500
1940731,Beihe,Beihe,CN,30,4408,,,P,PPLA4,0,20.653,109.87736,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1940868,Tiandian,Tiandian,CN,12,4209,,,P,PPLA4,0,31.02945,113.44841,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1940872,Hujindian,Hujindian,CN,12,4209,,,P,PPLA4,0,31.07222,113.65812,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1940883,Muzi,Muzi,CN,12,4209,,,P,PPLA4,0,31.22944,113.54694,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1940889,Jidian,Jidian,CN,12,4209,,,P,PPLA4,0,31.28732,113.90303,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1940895,Wangyi Zhendian,Wangyi Zhendian,CN,12,4209,,,P,PPLA4,0,31.33055,113.37964,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1940915,Jieguan,Jieguan,CN,12,4209,,,P,PPLA4,0,31.43477,113.7543,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1940926,Baolin,Baolin,CN,12,4213,,,P,PPLA4,0,31.67382,113.87032,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
1940928,Shili,Shili,CN,12,4213,,,P,PPLA4,0,31.61416,113.88013,Asia/Shanghai,2021-09-20,false,false,false,true,cities500
